Scholar Name,Title,Publication Link,Authors,Journal/Conference,DOI,Citation Count,Scholar Profile,Page
Andrew Gelman,Challenges in Adjusting a Survey That Overrepresents People Interested in Politics,http://dx.doi.org/10.1162/99608f92.d2379c69,"Gelman, Andrew | Novoa, Gustavo","Harvard Data Science Review, volume 5, issue 3 (2023).",http://dx.doi.org/10.1162/99608f92.d2379c69,0,https://scholargps.com/scholars/54874277864582/andrew-gelman,2
Andrew Gelman,A Chain as Strong as Its Strongest Link? Understanding the Causes and Consequences of Biases Arising from Selective Analysis and Reporting of Research Results,http://dx.doi.org/10.1080/19345747.2023.2219673,"Gelman, Andrew",Journal of Research on Educational Effectiveness (2023).,http://dx.doi.org/10.1080/19345747.2023.2219673,0,https://scholargps.com/scholars/54874277864582/andrew-gelman,2
Andrew Gelman,"The Great Society, Reagan's Revolution, and Generations of Presidential Voting",http://dx.doi.org/10.1111/ajps.12713,"Ghitza, Yair | Gelman, Andrew | Auerbach, Jonathan","American Journal of Political Science, volume 67, issue 3, pages 520-537 (2023).",http://dx.doi.org/10.1111/ajps.12713,14,https://scholargps.com/scholars/54874277864582/andrew-gelman,2
Andrew Gelman,Inference from Nonrandom Samples Using Bayesian Machine Learning,http://dx.doi.org/10.1093/jssam/smab049,"Liu, Yutao | Gelman, Andrew | Chen, Qixuan","Journal of Survey Statistics and Methodology, volume 11, issue 2, pages 433-455 (2023).",http://dx.doi.org/10.1093/jssam/smab049,3,https://scholargps.com/scholars/54874277864582/andrew-gelman,2
Andrew Gelman,Toward a taxonomy of trust for probabilistic machine learning,http://dx.doi.org/10.1126/sciadv.abn3999,"Broderick, Tamara | Gelman, Andrew | Meager, Rachael | Smith, Anna L. | Zheng, Tian","Science Advances, volume 9, issue 7 (2023).",http://dx.doi.org/10.1126/sciadv.abn3999,3,https://scholargps.com/scholars/54874277864582/andrew-gelman,2
Andrew Gelman,Prediction scoring of data-driven discoveries for reproducible research,http://dx.doi.org/10.1007/s11222-022-10154-7,"Smith, Anna L. | Zheng, Tian | Gelman, Andrew","Statistics and Computing, volume 33, issue 1 (2023).",http://dx.doi.org/10.1007/s11222-022-10154-7,2,https://scholargps.com/scholars/54874277864582/andrew-gelman,2
Andrew Gelman,“Two Truths and a Lie” as a Class-Participation Activity,http://dx.doi.org/10.1080/00031305.2022.2058612,"Gelman, Andrew","The American Statistician, volume 77, issue 1, pages 97-101 (2023).",http://dx.doi.org/10.1080/00031305.2022.2058612,2,https://scholargps.com/scholars/54874277864582/andrew-gelman,2
Andrew Gelman,Simulation-Based Calibration Checking for Bayesian Computation: The Choice of Test Quantities Shapes Sensitivity,http://dx.doi.org/10.1214/23-BA1404,"Modrák, Martin | Moon, Angie H. | Kim, Shinyoung | Bürkner, Paul | Huurre, Niko | Faltejsková, Kateřina | Gelman, Andrew | Vehtari, Aki","Bayesian Analysis, volume -1, issue -1 (2023).",http://dx.doi.org/10.1214/23-BA1404,4,https://scholargps.com/scholars/54874277864582/andrew-gelman,2
Andrew Gelman,Estimating Time-Dependent Transmission Rates of Sars-Cov-2 in a Stratified Population: A Systematic Comparison of Three Methods,http://dx.doi.org/10.2139/ssrn.4655032,"Bouman, Judith | Hauser, Anthony | Grimm, Simon | Wohlfender, Martin | Althaus, Christian | Riou, Julien | Bhatt, Samir | Semenova, Elizaveta | Gelman, Andrew",SSRN Electronic Journal (2023).,http://dx.doi.org/10.2139/ssrn.4655032,0,https://scholargps.com/scholars/54874277864582/andrew-gelman,2
Andrew Gelman,Reconciling Evaluations of the Millennium Villages Project,http://dx.doi.org/10.1080/2330443X.2021.2019152,"Gelman, Andrew | Mitchell, Shira | Sachs, Jeffrey | Sachs, Sonia","Statistics and Public Policy, volume 9, issue 1, pages 1-7 (2022).",http://dx.doi.org/10.1080/2330443X.2021.2019152,0,https://scholargps.com/scholars/54874277864582/andrew-gelman,2
Andrew Gelman,Bayesian Hierarchical Stacking: Some Models Are (Somewhere) Useful,http://dx.doi.org/10.1214/21-BA1287,"Yao, Yuling | Pirš, Gregor | Vehtari, Aki | Gelman, Andrew","Bayesian Analysis, volume 17, issue 4 (2022).",http://dx.doi.org/10.1214/21-BA1287,15,https://scholargps.com/scholars/54874277864582/andrew-gelman,2
Andrew Gelman,The Development of Bayesian Statistics,http://dx.doi.org/10.1007/s41745-022-00307-y,"Gelman, Andrew","Journal of the Indian Institute of Science, volume 102, issue 4, pages 1131-1134 (2022).",http://dx.doi.org/10.1007/s41745-022-00307-y,0,https://scholargps.com/scholars/54874277864582/andrew-gelman,2
Andrew Gelman,Selecting on statistical significance and practical importance is wrong,http://dx.doi.org/10.1177/02683962221086297,"McShane, Blakeley B. | Gelman, Andrew","Journal of Information Technology, volume 37, issue 3, pages 312-315 (2022).",http://dx.doi.org/10.1177/02683962221086297,7,https://scholargps.com/scholars/54874277864582/andrew-gelman,2
Andrew Gelman,No reason to expect large and consistent effects of nudge interventions,http://dx.doi.org/10.1073/pnas.2200732119,"Szaszi, Barnabas | Higney, Anthony | Charlton, Aaron | Gelman, Andrew | Ziano, Ignazio | Aczel, Balazs | Goldstein, Daniel G. | Yeager, David S. | Tipton, Elizabeth","Proceedings of the National Academy of Sciences, volume 119, issue 31 (2022).",http://dx.doi.org/10.1073/pnas.2200732119,55,https://scholargps.com/scholars/54874277864582/andrew-gelman,2
Andrew Gelman,The Worst of Both Worlds: A Comparative Analysis of Errors in Learning from Data in Psychology and Machine Learning,http://dx.doi.org/10.1145/3514094.3534196,"Hullman, Jessica | Kapoor, Sayash | Nanayakkara, Priyanka | Gelman, Andrew | Narayanan, Arvind","AIES '22: AAAI/ACM Conference on AI, Ethics, and Society (2022)",http://dx.doi.org/10.1145/3514094.3534196,12,https://scholargps.com/scholars/54874277864582/andrew-gelman,2
Andrew Gelman,A fast regression via SVD and marginalization,http://dx.doi.org/10.1007/s00180-021-01135-x,"Greengard, Philip | Gelman, Andrew | Vehtari, Aki","Computational Statistics, volume 37, issue 2, pages 701-720 (2022).",http://dx.doi.org/10.1007/s00180-021-01135-x,2,https://scholargps.com/scholars/54874277864582/andrew-gelman,3
Andrew Gelman,A Proposal for Informative Default Priors Scaled by the Standard Error of Estimates,http://dx.doi.org/10.1080/00031305.2021.1938225,"Zwet, Erik van | Gelman, Andrew","The American Statistician, volume 76, issue 1, pages 1-9 (2022).",http://dx.doi.org/10.1080/00031305.2021.1938225,5,https://scholargps.com/scholars/54874277864582/andrew-gelman,3
Andrew Gelman,Beyond Vaccination Rates: A Synthetic Random Proxy Metric of Total SARS-CoV-2 Immunity Seroprevalence in the Community,http://dx.doi.org/10.1097/EDE.0000000000001488,"Si, Yajuan | Covello, Leonard | Wang, Siquan | Covello, Theodore | Gelman, Andrew","Epidemiology, volume 33, issue 4, pages 457-464 (2022).",http://dx.doi.org/10.1097/EDE.0000000000001488,6,https://scholargps.com/scholars/54874277864582/andrew-gelman,3
Andrew Gelman,Mismatch between scientific theories and statistical models,http://dx.doi.org/10.1017/S0140525X21000091,"Gelman, Andrew","Behavioral and Brain Sciences, volume 45 (2022).",http://dx.doi.org/10.1017/S0140525X21000091,1,https://scholargps.com/scholars/54874277864582/andrew-gelman,3
Andrew Gelman,What are the Most Important Statistical Ideas of the Past 50 Years?,http://dx.doi.org/10.1080/01621459.2021.1938081,"Gelman, Andrew | Vehtari, Aki","Journal of the American Statistical Association, volume 116, issue 536, pages 2087-2097 (2021).",http://dx.doi.org/10.1080/01621459.2021.1938081,28,https://scholargps.com/scholars/54874277864582/andrew-gelman,3
Andrew Gelman,A simple explanation for declining temperature sensitivity with warming,http://dx.doi.org/10.1111/gcb.15746,"Wolkovich, E. M. | Auerbach, J. | Chamberlain, C. J. | Buonaiuto, D. M. | Ettinger, A. K. | Morales‐Castilla, I. | Gelman, A.","Global Change Biology, volume 27, issue 20, pages 4947-4949 (2021).",http://dx.doi.org/10.1111/gcb.15746,29,https://scholargps.com/scholars/54874277864582/andrew-gelman,3
Andrew Gelman,Improving Multilevel Regression and Poststratification with Structured Priors,http://dx.doi.org/10.1214/20-BA1223,"Gao, Yuxiang | Kennedy, Lauren | Simpson, Daniel | Gelman, Andrew","Bayesian Analysis, volume 16, issue 3 (2021).",http://dx.doi.org/10.1214/20-BA1223,19,https://scholargps.com/scholars/54874277864582/andrew-gelman,3
Andrew Gelman,How to embrace variation and accept uncertainty in linguistic and psycholinguistic data analysis,http://dx.doi.org/10.1515/ling-2019-0051,"Vasishth, Shravan | Gelman, Andrew","Linguistics, volume 59, issue 5, pages 1311-1342 (2021).",http://dx.doi.org/10.1515/ling-2019-0051,18,https://scholargps.com/scholars/54874277864582/andrew-gelman,3
Andrew Gelman,Challenges in Incorporating Exploratory Data Analysis into Statistical Workflow,http://dx.doi.org/10.1162/99608f92.9d108ee6,"Hullman, Jessica | Gelman, Andrew",Harvard Data Science Review (2021).,http://dx.doi.org/10.1162/99608f92.9d108ee6,1,https://scholargps.com/scholars/54874277864582/andrew-gelman,3
Andrew Gelman,Designing for Interactive Exploratory Data Analysis Requires Theories of Graphical Inference,http://dx.doi.org/10.1162/99608f92.3ab8a587,"Hullman, Jessica | Gelman, Andrew",Harvard Data Science Review (2021).,http://dx.doi.org/10.1162/99608f92.3ab8a587,18,https://scholargps.com/scholars/54874277864582/andrew-gelman,3
Andrew Gelman,Slamming the sham: A Bayesian model for adaptive adjustment with noisy control data,http://dx.doi.org/10.1002/sim.8973,"Gelman, Andrew | Vákár, Matthijs","Statistics in Medicine, volume 40, issue 15, pages 3403-3424 (2021).",http://dx.doi.org/10.1002/sim.8973,0,https://scholargps.com/scholars/54874277864582/andrew-gelman,3
Andrew Gelman,Research on registered report research,http://dx.doi.org/10.1038/s41562-021-01148-y,"Higgs, Megan D. | Gelman, Andrew","Nature Human Behaviour, volume 5, issue 8, pages 978-979 (2021).",http://dx.doi.org/10.1038/s41562-021-01148-y,3,https://scholargps.com/scholars/54874277864582/andrew-gelman,3
Andrew Gelman,"Rank-Normalization, Folding, and Localization: An Improved $\widehat{R}$ for Assessing Convergence of MCMC",http://dx.doi.org/10.1214/20-BA1221,"Vehtari, Aki | Gelman, Andrew | Simpson, Daniel | Carpenter, Bob | Bürkner, Paul-Christian","Bayesian Analysis, volume 16, issue 2 (2021).",http://dx.doi.org/10.1214/20-BA1221,487,https://scholargps.com/scholars/54874277864582/andrew-gelman,3
Andrew Gelman,Social penumbras predict political attitudes,http://dx.doi.org/10.1073/pnas.2019375118,"Gelman, Andrew | Margalit, Yotam","Proceedings of the National Academy of Sciences, volume 118, issue 6 (2021).",http://dx.doi.org/10.1073/pnas.2019375118,7,https://scholargps.com/scholars/54874277864582/andrew-gelman,3
Andrew Gelman,Bayesian statistics and modelling,http://dx.doi.org/10.1038/s43586-020-00001-2,"van de Schoot, Rens | Depaoli, Sarah | King, Ruth | Kramer, Bianca | Märtens, Kaspar | Tadesse, Mahlet G. | Vannucci, Marina | Gelman, Andrew | Veen, Duco | Willemsen, Joukje | Yau, Christopher","Nature Reviews Methods Primers, volume 1, issue 1 (2021).",http://dx.doi.org/10.1038/s43586-020-00001-2,471,https://scholargps.com/scholars/54874277864582/andrew-gelman,3
Andrew Gelman,Reflections on Breiman's Two Cultures of Statistical Modeling,http://dx.doi.org/10.1353/obs.2021.0025,"Gelman, Andrew","Observational Studies, volume 7, issue 1, pages 95-98 (2021).",http://dx.doi.org/10.1353/obs.2021.0025,2,https://scholargps.com/scholars/54874277864582/andrew-gelman,3
Andrew Gelman,Failure and Success in Political Polling and Election Forecasting,http://dx.doi.org/10.1080/2330443X.2021.1971126,"Gelman, Andrew","Statistics and Public Policy, volume 8, issue 1, pages 67-72 (2021).",http://dx.doi.org/10.1080/2330443X.2021.1971126,6,https://scholargps.com/scholars/54874277864582/andrew-gelman,3
Andrew Gelman,Routine Hospital-based SARS-CoV-2 Testing Outperforms State-based Data in Predicting Clinical Burden,http://dx.doi.org/10.1097/EDE.0000000000001396,"Covello, Leonard | Gelman, Andrew | Si, Yajuan | Wang, Siquan","Epidemiology, volume 32, issue 6, pages 792-799 (2021).",http://dx.doi.org/10.1097/EDE.0000000000001396,7,https://scholargps.com/scholars/54874277864582/andrew-gelman,3
Andrew Gelman,Holes in Bayesian statistics*,http://dx.doi.org/10.1088/1361-6471/abc3a5,"Gelman, Andrew | Yao, Yuling","Journal of Physics G: Nuclear and Particle Physics, volume 48, issue 1, pages 014002- (2021).",http://dx.doi.org/10.1088/1361-6471/abc3a5,9,https://scholargps.com/scholars/54874277864582/andrew-gelman,3
Andrew Gelman,Bayesian Analysis of Tests with Unknown Specificity and Sensitivity,http://dx.doi.org/10.1111/rssc.12435,"Gelman, Andrew | Carpenter, Bob","Journal of the Royal Statistical Society Series C: Applied Statistics, volume 69, issue 5, pages 1269-1283 (2020).",http://dx.doi.org/10.1111/rssc.12435,70,https://scholargps.com/scholars/54874277864582/andrew-gelman,3
Andrew Gelman,An Updated Dynamic Bayesian Forecasting Model for the US Presidential Election,http://dx.doi.org/10.1162/99608f92.fc62f1e1,"Heidemanns, Merlin | Gelman, Andrew | Morris, G. Elliott","Harvard Data Science Review, volume 2, issue 4 (2020).",http://dx.doi.org/10.1162/99608f92.fc62f1e1,15,https://scholargps.com/scholars/54874277864582/andrew-gelman,4
Andrew Gelman,Voter Registration Databases and MRP: Toward the Use of Large-Scale Databases in Public Opinion Research,http://dx.doi.org/10.1017/pan.2020.3,"Ghitza, Yair | Gelman, Andrew","Political Analysis, volume 28, issue 4, pages 507-531 (2020).",http://dx.doi.org/10.1017/pan.2020.3,11,https://scholargps.com/scholars/54874277864582/andrew-gelman,4
Andrew Gelman,"Information, incentives, and goals in election forecasts",http://dx.doi.org/10.1017/S1930297500007981,"Gelman, Andrew | Hullman, Jessica | Wlezien, Christopher | Elliott Morris, George","Judgment and Decision Making, volume 15, issue 5, pages 863-880 (2020).",http://dx.doi.org/10.1017/S1930297500007981,13,https://scholargps.com/scholars/54874277864582/andrew-gelman,4
Andrew Gelman,Fallout of Lead Over Paris From the 2019 Notre‐Dame Cathedral Fire,http://dx.doi.org/10.1029/2020GH000279,"van Geen, Alexander | Yao, Yuling | Ellis, Tyler | Gelman, Andrew","GeoHealth, volume 4, issue 8 (2020).",http://dx.doi.org/10.1029/2020GH000279,12,https://scholargps.com/scholars/54874277864582/andrew-gelman,4
Andrew Gelman,Causal inference using regression on the treatment variable,http://dx.doi.org/10.1017/9781139161879.020,"Gelman, Andrew | Hill, Jennifer | Vehtari, Aki",Cambridge University Press (2020),http://dx.doi.org/10.1017/9781139161879.020,0,https://scholargps.com/scholars/54874277864582/andrew-gelman,4
Andrew Gelman,Regression and Other Stories,http://dx.doi.org/10.1017/9781139161879,"Gelman, Andrew | Hill, Jennifer | Vehtari, Aki",Cambridge University Press (2020),http://dx.doi.org/10.1017/9781139161879,242,https://scholargps.com/scholars/54874277864582/andrew-gelman,4
Andrew Gelman,Subject Index,http://dx.doi.org/10.1017/9781139161879.028,"Gelman, Andrew | Hill, Jennifer | Vehtari, Aki",Cambridge University Press (2020),http://dx.doi.org/10.1017/9781139161879.028,0,https://scholargps.com/scholars/54874277864582/andrew-gelman,4
Andrew Gelman,10 quick tips to improve your regression modeling,http://dx.doi.org/10.1017/9781139161879.025,"Gelman, Andrew | Hill, Jennifer | Vehtari, Aki",Cambridge University Press (2020),http://dx.doi.org/10.1017/9781139161879.025,0,https://scholargps.com/scholars/54874277864582/andrew-gelman,4
Andrew Gelman,Computing in R,http://dx.doi.org/10.1017/9781139161879.024,"Gelman, Andrew | Hill, Jennifer | Vehtari, Aki",Cambridge University Press (2020),http://dx.doi.org/10.1017/9781139161879.024,0,https://scholargps.com/scholars/54874277864582/andrew-gelman,4
Andrew Gelman,Advanced regression and multilevel models,http://dx.doi.org/10.1017/9781139161879.023,"Gelman, Andrew | Hill, Jennifer | Vehtari, Aki",Cambridge University Press (2020),http://dx.doi.org/10.1017/9781139161879.023,67,https://scholargps.com/scholars/54874277864582/andrew-gelman,4
Andrew Gelman,Additional topics in causal inference,http://dx.doi.org/10.1017/9781139161879.022,"Gelman, Andrew | Hill, Jennifer | Vehtari, Aki",Cambridge University Press (2020),http://dx.doi.org/10.1017/9781139161879.022,1,https://scholargps.com/scholars/54874277864582/andrew-gelman,4
Andrew Gelman,Observational studies with all confounders assumed to be measured,http://dx.doi.org/10.1017/9781139161879.021,"Gelman, Andrew | Hill, Jennifer | Vehtari, Aki",Cambridge University Press (2020),http://dx.doi.org/10.1017/9781139161879.021,0,https://scholargps.com/scholars/54874277864582/andrew-gelman,4
Andrew Gelman,Some basic methods in mathematics and probability,http://dx.doi.org/10.1017/9781139161879.004,"Gelman, Andrew | Hill, Jennifer | Vehtari, Aki",Cambridge University Press (2020),http://dx.doi.org/10.1017/9781139161879.004,0,https://scholargps.com/scholars/54874277864582/andrew-gelman,4
Andrew Gelman,Causal inference and randomized experiments,http://dx.doi.org/10.1017/9781139161879.019,"Gelman, Andrew | Hill, Jennifer | Vehtari, Aki",Cambridge University Press (2020),http://dx.doi.org/10.1017/9781139161879.019,0,https://scholargps.com/scholars/54874277864582/andrew-gelman,4
Andrew Gelman,Poststratification and missing-data imputation,http://dx.doi.org/10.1017/9781139161879.018,"Gelman, Andrew | Hill, Jennifer | Vehtari, Aki",Cambridge University Press (2020),http://dx.doi.org/10.1017/9781139161879.018,1,https://scholargps.com/scholars/54874277864582/andrew-gelman,4
Andrew Gelman,Design and sample size decisions,http://dx.doi.org/10.1017/9781139161879.017,"Gelman, Andrew | Hill, Jennifer | Vehtari, Aki",Cambridge University Press (2020),http://dx.doi.org/10.1017/9781139161879.017,1,https://scholargps.com/scholars/54874277864582/andrew-gelman,4
Andrew Gelman,Other generalized linear models,http://dx.doi.org/10.1017/9781139161879.016,"Gelman, Andrew | Hill, Jennifer | Vehtari, Aki",Cambridge University Press (2020),http://dx.doi.org/10.1017/9781139161879.016,0,https://scholargps.com/scholars/54874277864582/andrew-gelman,4
Andrew Gelman,Working with logistic regression,http://dx.doi.org/10.1017/9781139161879.015,"Gelman, Andrew | Hill, Jennifer | Vehtari, Aki",Cambridge University Press (2020),http://dx.doi.org/10.1017/9781139161879.015,0,https://scholargps.com/scholars/54874277864582/andrew-gelman,4
Andrew Gelman,Logistic regression,http://dx.doi.org/10.1017/9781139161879.014,"Gelman, Andrew | Hill, Jennifer | Vehtari, Aki",Cambridge University Press (2020),http://dx.doi.org/10.1017/9781139161879.014,0,https://scholargps.com/scholars/54874277864582/andrew-gelman,4
Andrew Gelman,Statistical inference,http://dx.doi.org/10.1017/9781139161879.005,"Gelman, Andrew | Hill, Jennifer | Vehtari, Aki",Cambridge University Press (2020),http://dx.doi.org/10.1017/9781139161879.005,1,https://scholargps.com/scholars/54874277864582/andrew-gelman,4
Andrew Gelman,Transformations and regression,http://dx.doi.org/10.1017/9781139161879.013,"Gelman, Andrew | Hill, Jennifer | Vehtari, Aki",Cambridge University Press (2020),http://dx.doi.org/10.1017/9781139161879.013,0,https://scholargps.com/scholars/54874277864582/andrew-gelman,5
Andrew Gelman,"Assumptions, diagnostics, and model evaluation",http://dx.doi.org/10.1017/9781139161879.012,"Gelman, Andrew | Hill, Jennifer | Vehtari, Aki",Cambridge University Press (2020),http://dx.doi.org/10.1017/9781139161879.012,0,https://scholargps.com/scholars/54874277864582/andrew-gelman,5
