Scholar Name,Title,Publication Link,Authors,Journal/Conference,DOI,Citation Count,Scholar Profile,Page
Kyungdo Han,Low household income increases risks for chronic obstructive pulmonary disease in young population: a nationwide retrospective cohort study in South Korea,http://dx.doi.org/10.1136/bmjresp-2024-002444,"Chung, Chiwook | Lee, Kyu Na | Shin, Dong Wook | Lee, Sei Won | Han, Kyungdo","BMJ Open Respiratory Research, volume 11, issue 1, pages e002444- (2024).",http://dx.doi.org/10.1136/bmjresp-2024-002444,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,1
Kyungdo Han,Association of lifestyle modification with the development of cardiovascular disease in gastric cancer patients who underwent gastrectomy: A nationwide population‐based study,http://dx.doi.org/10.1002/cam4.70038,"Kim, Bokyung | Han, Kyungdo | Cho, Soo‐Jeong","Cancer Medicine, volume 13, issue 14 (2024).",http://dx.doi.org/10.1002/cam4.70038,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,1
Kyungdo Han,Nationwide Population-Based Study of Ischemic Stroke Risk After Optic Neuritis,http://dx.doi.org/10.1161/STROKEAHA.124.046788,"Kim, Jaeryung | Lim, Seulgi | Han, Kyungdo | Jung, Jin-Hyung | Park, Kyung-Ah | Oh, Sei Yeul","Stroke, volume 55, issue 7 (2024).",http://dx.doi.org/10.1161/STROKEAHA.124.046788,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,1
Kyungdo Han,Effect of Gout and Diabetic Kidney Disease on Renal Cancer Development in Korea,http://dx.doi.org/10.1093/ckj/sfae171,"Chung, Seung Min | Jung, Inha | Lee, Da Young | Park, So Young | Yu, Ji Hee | Moon, Jun Sung | Seo, Ji A | Han, Kyungdo | Kim, Nan Hee",Clinical Kidney Journal (2024).,http://dx.doi.org/10.1093/ckj/sfae171,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,1
Kyungdo Han,Association between depression and young-onset dementia in middle-aged women,http://dx.doi.org/10.1186/s13195-024-01475-y,"Yoo, Jung Eun | Yoon, Dae Hyun | Jin, Eun Hyo | Han, Kyungdo | Choi, Su-Yeon | Choi, Seung Ho | Bae, Jung Ho | Park, Kyung-Il","Alzheimer's Research & Therapy, volume 16, issue 1 (2024).",http://dx.doi.org/10.1186/s13195-024-01475-y,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,1
Kyungdo Han,Association between Body Weight Variability and Mortality in Young Adults: A Nationwide Cohort Study,http://dx.doi.org/10.21215/kjfp.2024.14.2.105,"Park, Yebin | Han, Kyungdo","Korean Journal of Family Practice, volume 14, issue 2, pages 105-113 (2024).",http://dx.doi.org/10.21215/kjfp.2024.14.2.105,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,1
Kyungdo Han,Association between exercise habits and incident type 2 diabetes mellitus in patients with thyroid cancer: nationwide population-based study,http://dx.doi.org/10.1186/s12916-024-03472-2,"Park, Jiyun | Jung, Jin-Hyung | Park, Hyunju | Song, Young Shin | Kim, Soo-Kyung | Cho, Yong-Wook | Han, Kyungdo | Kim, Kyung-Soo","BMC Medicine, volume 22, issue 1 (2024).",http://dx.doi.org/10.1186/s12916-024-03472-2,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,1
Kyungdo Han,Association between exercise habits and incident type 2 diabetes mellitus in patients with thyroid cancer: nationwide population-based study,http://dx.doi.org/10.1186/s12916-024-03472-2,"Park, Jiyun | Jung, Jin-Hyung | Park, Hyunju | Song, Young Shin | Kim, Soo-Kyung | Cho, Yong-Wook | Han, Kyungdo | Kim, Kyung-Soo","BMC Medicine, volume 22, issue 1 (2024).",http://dx.doi.org/10.1186/s12916-024-03472-2,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,2
Kyungdo Han,Age‐Related Risk of Stroke Following Ocular Motor Cranial Nerve Palsy,http://dx.doi.org/10.1161/JAHA.123.033437,"Choi, Daye Diana | Cheon, Dae Young | Park, Kyung‐Ah | Han, Kyung‐Do | Jung, Jin‐Hyung | Oh, Sei Yeul","Journal of the American Heart Association, volume 13, issue 12 (2024).",http://dx.doi.org/10.1161/JAHA.123.033437,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,2
Kyungdo Han,Association between changes in renal function and clinical outcomes in anticoagulated atrial fibrillation patients with marginal renal function. A nationwide observational cohort study,http://dx.doi.org/10.3389/fcvm.2024.1423336,"Lee, Kyung-Yeon | Lee, So-Ryoung | Choi, Eue-Keun | Choi, JungMin | Ahn, Hyo-Jeong | Kwon, Soonil | Kim, Bongseong | Han, Kyung-Do | Oh, Seil | Lip, Gregory Y. H.","Frontiers in Cardiovascular Medicine, volume 11 (2024).",http://dx.doi.org/10.3389/fcvm.2024.1423336,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,2
Kyungdo Han,"High remnant-cholesterol levels increase the risk for end-stage renal disease: a nationwide, population-based, cohort study",http://dx.doi.org/10.1186/s12944-024-02050-y,"Jung, Han Na | Huh, Ji Hye | Roh, Eun | Han, Kyung-Do | Kang, Jun Goo | Lee, Seong Jin | Ihm, Sung-Hee","Lipids in Health and Disease, volume 23, issue 1 (2024).",http://dx.doi.org/10.1186/s12944-024-02050-y,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,2
Kyungdo Han,Association Between Changes in Smoking Habits and Incident Fracture After Acute Ischemic Stroke,http://dx.doi.org/10.1161/JAHA.124.034779,"Lee, Jeen Hwa | Han, Kyung‐Do | Cheon, Dae Young | Lee, Minwoo","Journal of the American Heart Association, volume 13, issue 11 (2024).",http://dx.doi.org/10.1161/JAHA.124.034779,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,2
Kyungdo Han,Fracture Risk Among Stroke Survivors According to Poststroke Disability Status and Stroke Type,http://dx.doi.org/10.1161/STROKEAHA.123.044953,"Lee, Dagyeong | Cho, In Young | Chang, Won Hyuk | Yoo, Jung Eun | Choi, Hea Lim | Park, Junhee | Shin, Dong Wook | Han, Kyungdo","Stroke, volume 55, issue 6, pages 1498-1506 (2024).",http://dx.doi.org/10.1161/STROKEAHA.123.044953,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,2
Kyungdo Han,POS0654 HEIGHTENED MIGRAINE RISK IN PATIENTS WITH RHEUMATOID ARTHRITIS: A NATIONAL COHORT STUDY,http://dx.doi.org/10.1136/annrheumdis-2024-eular.2426,"Shin, D. W. | Lee, J. | Kang, S. | Eun, Y. | Han, K. D. | Jung, J. H. | Min, J. H. | Kim, H. | Lee, S. | Cha, H. S.","EULAR 2024 European Congress of Rheumatology, 12-15 June. Vienna, Austria (2024)",http://dx.doi.org/10.1136/annrheumdis-2024-eular.2426,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,2
Kyungdo Han,Impact of Antidiabetic Drugs on Clinical Outcomes of COVID-19: A Nationwide Population-Based Study,http://dx.doi.org/10.3803/EnM.2023.1857,"Jang, Han Na | Moon, Sun Joon | Jung, Jin Hyung | Han, Kyung-Do | Rhee, Eun-Jung | Lee, Won-Young","Endocrinology and Metabolism, volume 39, issue 3, pages 479-488 (2024).",http://dx.doi.org/10.3803/EnM.2023.1857,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,2
Kyungdo Han,"Ten-year incidence of keratoconus in relation to sex, age, and thyroid gland dysfunction: a nationwide population-based cohort study (2009–2018)",http://dx.doi.org/10.21037/atm-23-1906,"Chung, In Kwon | Kim, Bong-Seong | Han, Kyung-Do | Yoo, Young-Sik | Kim, Hyojin | Jeong, Chaiho","Annals of Translational Medicine, volume 12, issue 3, pages 45-45 (2024).",http://dx.doi.org/10.21037/atm-23-1906,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,2
Kyungdo Han,Sacubitril/valsartan and the risk of incident dementia in heart failure: a nationwide propensity-matched cohort study,http://dx.doi.org/10.1007/s00392-023-02322-0,"Lee, Hyun-Jung | Kim, Hyung-Kwan | Kim, Bong-Seong | Han, Kyung-Do | Kwak, Soongu | Park, Chan Soon | Rhee, Tae-Min | Park, Jun-Bean | Lee, Heesun | Kim, Yong-Jin","Clinical Research in Cardiology, volume 113, issue 6, pages 875-883 (2024).",http://dx.doi.org/10.1007/s00392-023-02322-0,2,https://scholargps.com/scholars/74105335250496/kyungdo-han,2
Kyungdo Han,Income variability and incident cardiovascular disease in diabetes: a population-based cohort study,http://dx.doi.org/10.1093/eurheartj/ehae132,"Park, Yong-Moon Mark | Baek, Jong-Ha | Lee, Hong Seok | Elfassy, Tali | Brown, Clare C | Schootman, Mario | Narcisse, Marie-Rachelle | Ko, Seung-Hyun | McElfish, Pearl A | Thomsen, Michael R | ... | Han, Kyungdo","European Heart Journal, volume 45, issue 21, pages 1920-1933 (2024).",http://dx.doi.org/10.1093/eurheartj/ehae132,4,https://scholargps.com/scholars/74105335250496/kyungdo-han,2
Kyungdo Han,POS0690 ASSOCIATION OF RHEUMATOID ARTHRITIS WITH AGE-RELATED MACULAR DEGENERATION: A NATIONWIDE COHORT STUDY,http://dx.doi.org/10.1136/annrheumdis-2024-eular.6325,"Eun, Y. | Yoon, J. M. | Han, K. D. | Kim, B. S. | Jung, W. | Kim, H. | Lim, D. H. | Shin, D. W.","EULAR 2024 European Congress of Rheumatology, 12-15 June. Vienna, Austria (2024)",http://dx.doi.org/10.1136/annrheumdis-2024-eular.6325,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,2
Kyungdo Han,AB0636 RISK OF TUBERCULOSIS IN PATIENTS WITH RHEUMATOID ARTHRITIS: A NATIONWIDE POPULATION-BASED COHORT STUDY,http://dx.doi.org/10.1136/annrheumdis-2024-eular.6293,"Eun, Y. | Kang, S. | Lee, K. | Han, K. D. | Ahn, J. K. | Kim, H.","EULAR 2024 European Congress of Rheumatology, 12-15 June. Vienna, Austria (2024)",http://dx.doi.org/10.1136/annrheumdis-2024-eular.6293,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,2
Kyungdo Han,Prevalence and impact of depression and anxiety among older myocardial infarction survivors: A nationwide cohort study,http://dx.doi.org/10.1016/j.jad.2024.03.043,"Cha, Seungwoo | Chang, Won Kee | Lee, Kyuna | Han, Kyungdo | Paik, Nam-Jong | Kim, Won-Seok","Journal of Affective Disorders, volume 354 (2024).",http://dx.doi.org/10.1016/j.jad.2024.03.043,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,2
Kyungdo Han,Lifestyle factors and risk of psoriasis among young adults with inflammatory bowel disease: A nationwide cohort study in South Korea,http://dx.doi.org/10.1111/jdv.19752,"Lee, Hyun Ji | Hong, Young Jun | Han, Kyung Do | Kim, Miri","Journal of the European Academy of Dermatology and Venereology, volume 38, issue 6 (2024).",http://dx.doi.org/10.1111/jdv.19752,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,2
Kyungdo Han,Cranial Nerve Palsy and Risk of Kidney Cancer: A Nationwide Population-Based Study,http://dx.doi.org/10.3390/medicina60060913,"Lee, Dongyoung | Han, Kyungdo | Rhiu, Soolienah | Jung, Jin-hyung | Park, Kyung-Ah | Oh, Sei Yeul","Medicina, volume 60, issue 6, pages 913- (2024).",http://dx.doi.org/10.3390/medicina60060913,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,2
Kyungdo Han,Proteinuria and risk of ocular motor cranial nerve palsy: a nationwide population-based study,http://dx.doi.org/10.1038/s41598-024-62576-0,"Lee, Juha | Han, Kyungdo | Yoo, Juhwan | Park, Kyung-Ah | Oh, Sei Yeul","Scientific Reports, volume 14, issue 1 (2024).",http://dx.doi.org/10.1038/s41598-024-62576-0,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,2
Kyungdo Han,Physical activity change after early rhythm control after new-onset atrial fibrillation and major adverse cardiovascular event risk,http://dx.doi.org/10.1093/europace/euae102.704,"Lee, S R | Ahn, H J | Choi, E K | Kim, B S | Han, K D","Europace, volume 26, issue Supplement_1 (2024).",http://dx.doi.org/10.1093/europace/euae102.704,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,2
Kyungdo Han,#2414 Hypertension resolution after kidney transplantation is associated with better kidney transplant outcomes in patients with pre-transplant hypertension,http://dx.doi.org/10.1093/ndt/gfae069.967,"Lee, Kyungho | Kim, Bong-Sung | Jeong, Seoin | Jang, Minyoung | Jeon, Junseok | Shin, Dong Wook | Lee, Jung Eun | Huh, Wooseong | Han, Kyungdo | Jang, Hye Ryoun","Nephrology Dialysis Transplantation, volume 39, issue Supplement_1 (2024).",http://dx.doi.org/10.1093/ndt/gfae069.967,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,2
Kyungdo Han,#209 Relation between exercise pattern changes and renal outcome in new-onset diabetes: a nationwide population-based study,http://dx.doi.org/10.1093/ndt/gfae069.1738,"Lim, Sang Yup | Han, Kyungdo | Suh, Sang Heon | Choi, Hong Sang | Kim, Chang Seong | MA, Seong Kwon | Kim, Soo Wan | Bae, Eun Hui","Nephrology Dialysis Transplantation, volume 39, issue Supplement_1 (2024).",http://dx.doi.org/10.1093/ndt/gfae069.1738,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,2
Kyungdo Han,#209 Relation between exercise pattern changes and renal outcome in new-onset diabetes: a nationwide population-based study,http://dx.doi.org/10.1093/ndt/gfae069.1738,"Lim, Sang Yup | Han, Kyungdo | Suh, Sang Heon | Choi, Hong Sang | Kim, Chang Seong | MA, Seong Kwon | Kim, Soo Wan | Bae, Eun Hui","Nephrology Dialysis Transplantation, volume 39, issue Supplement_1 (2024).",http://dx.doi.org/10.1093/ndt/gfae069.1738,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,3
Kyungdo Han,Risk of Heart Disease in Patients With Amputation: A Nationwide Cohort Study in South Korea,http://dx.doi.org/10.1161/JAHA.123.033304,"Choi, Hea Lim | Yoo, Jung Eun | Kim, Miso | Kim, Bongsung | Park, Junhee | Chang, Won Hyuk | Lee, Heesun | Han, Kyungdo | Shin, Dong Wook","Journal of the American Heart Association, volume 13, issue 10 (2024).",http://dx.doi.org/10.1161/JAHA.123.033304,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,3
Kyungdo Han,Cumulative effect of metabolic syndrome on the risk of retinal vein occlusion in young patients: A nationwide population-based study,http://dx.doi.org/10.1371/journal.pone.0303871,"Kim, Yeji | Kim, Chul Gu | Kim, Jong Woo | Han, Kyungdo | Kim, Jae Hui","PLOS ONE, volume 19, issue 5, pages e0303871- (2024).",http://dx.doi.org/10.1371/journal.pone.0303871,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,3
Kyungdo Han,Risk Factors of Pneumocystis jirovecii Pneumonia in Patients with Inflammatory Bowel Disease: A Nationwide Population-Based Study,http://dx.doi.org/10.5009/gnl230152,"Yoon, Jiyoung | Hong, Seung Wook | Han, Kyung-Do | Lee, Seung-Woo | Shin, Cheol Min | Park, Young Soo | Kim, Nayoung | Lee, Dong Ho | Kim, Joo Sung | Yoon, Hyuk","Gut and Liver, volume 18, issue 3, pages 489-497 (2024).",http://dx.doi.org/10.5009/gnl230152,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,3
Kyungdo Han,Cumulative exposure to impaired fasting glucose and gastrointestinal cancer risk: A nationwide cohort study,http://dx.doi.org/10.1002/cncr.35197,"Ahn, Byeong Yun | Kim, Bokyung | Park, Sanghyun | Kim, Sang Gyun | Han, Kyungdo | Cho, Soo‐Jeong","Cancer, volume 130, issue 10, pages 1807-1815 (2024).",http://dx.doi.org/10.1002/cncr.35197,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,3
Kyungdo Han,The risk of open angle glaucoma in young adults with allergic diseases: a Nationwide cohort study,http://dx.doi.org/10.1038/s41598-024-57619-5,"Han, Kyungdo | Jung, Jin-Hyung | Jung, Younhea | Ohn, Kyoung | Moon, Jung Il","Scientific Reports, volume 14, issue 1 (2024).",http://dx.doi.org/10.1038/s41598-024-57619-5,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,3
Kyungdo Han,Association between physical activity changes and risk of incident ischemic stroke following cancer diagnosis: A nationwide retrospective cohort study,http://dx.doi.org/10.1002/cncr.35361,"Jung, Wonyoung | Cho, In Young | Jung, Jinhyung | Cho, Mi Hee | Koo, Hye Yeon | Park, Yong‐Moon Mark | Cho, Be‐Long | Kwon, Hyuktae | Park, Jin Ho | Han, Kyungdo | Shin, Dong Wook",Cancer (2024).,http://dx.doi.org/10.1002/cncr.35361,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,3
Kyungdo Han,Association between types of antihypertensive medication and the risk of atrial fibrillation: a nationwide population study,http://dx.doi.org/10.3389/fcvm.2024.1372505,"Choi, JungMin | Lee, So-Ryoung | Choi, Eue-Keun | Lee, Kyung-Yeon | Ahn, Hyo-Jeong | Kwon, Soonil | Kim, Bongseong | Han, Kyung-Do | Oh, Seil | Lip, Gregory Y. H.","Frontiers in Cardiovascular Medicine, volume 11 (2024).",http://dx.doi.org/10.3389/fcvm.2024.1372505,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,3
Kyungdo Han,Association between physical activity changes and incident myocardial infarction after ischemic stroke: a nationwide population-based study,http://dx.doi.org/10.1186/s12889-024-18724-2,"Cheon, Dae Young | Han, Kyung do | Lee, Yeon Jung | Lee, Jeen Hwa | Park, Myung Soo | Kim, Do Young | Choi, Jae Hyuk | Lee, Sook Jin | Yu, Kyung-Ho | Han, Seongwoo | ... | Lee, Minwoo","BMC Public Health, volume 24, issue 1 (2024).",http://dx.doi.org/10.1186/s12889-024-18724-2,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,3
Kyungdo Han,Weight change in people with depression and the risk of dementia: a nationwide cohort study,http://dx.doi.org/10.1017/S0033291723003124,"Kim, Hyewon | Jung, Jin Hyung | Han, Kyungdo | Jeon, Hong Jin","Psychological Medicine, volume 54, issue 7, pages 1284-1293 (2024).",http://dx.doi.org/10.1017/S0033291723003124,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,3
Kyungdo Han,Gamma‐glutamyl transferase and the risk of all‐cause and disease‐specific mortality in patients with diabetes: A nationwide cohort study,http://dx.doi.org/10.1111/1753-0407.13551,"Chung, Goh Eun | Jeong, Su‐Min | Yu, Su Jong | Yoo, Jeong‐Ju | Cho, Yuri | Lee, Kyu‐na | Shin, Dong Wook | Kim, Yoon Jun | Yoon, Jung‐Hwan | Han, Kyungdo | Cho, Eun Ju","Journal of Diabetes, volume 16, issue 5 (2024).",http://dx.doi.org/10.1111/1753-0407.13551,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,3
Kyungdo Han,Risk of depression and anxiety in multiple sclerosis and neuromyelitis optica spectrum disorder: A nationwide cohort study in South Korea,http://dx.doi.org/10.1177/13524585241237093,"Kwon, Soonwook | Han, Kyung-Do | Jung, Jin Hyung | Cho, Eun Bin | Chung, Yeon Hak | Park, Junhee | Choi, Hea Lim | Jeon, Hong Jin | Shin, Dong Wook | Min, Ju-Hong","Multiple Sclerosis Journal, volume 30, issue 6, pages 714-725 (2024).",http://dx.doi.org/10.1177/13524585241237093,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,3
Kyungdo Han,2023 Diabetic Kidney Disease Fact Sheet in Korea,http://dx.doi.org/10.4093/dmj.2023.0310,"Kim, Nam Hoon | Seo, Mi-Hae | Jung, Jin Hyung | Han, Kyung Do | Kim, Mi Kyung | Kim, Nan Hee","Diabetes & Metabolism Journal, volume 48, issue 3, pages 463-472 (2024).",http://dx.doi.org/10.4093/dmj.2023.0310,2,https://scholargps.com/scholars/74105335250496/kyungdo-han,3
Kyungdo Han,Weight changes after smoking cessation affect the risk of vertebral fractures: a nationwide population-based cohort study,http://dx.doi.org/10.1016/j.spinee.2024.01.009,"Park, Jiwon | Han, Sangsoo | Park, Sang-Min | Hwang, Yoonjoong | Park, Jihun | Han, Kyungdo | Suh, Dong Hun | Hong, Jae-Young","The Spine Journal, volume 24, issue 5, pages 867-876 (2024).",http://dx.doi.org/10.1016/j.spinee.2024.01.009,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,3
Kyungdo Han,Body Weight Variability and Risk of Suicide Mortality: A Nationwide Population-Based Study,http://dx.doi.org/10.1155/2024/7670729,"Lee, Jeongmin | Jung, Jin-Hyung | Kang, Dong Woo | Kim, Min-Hee | Lim, Dong-Jun | Kwon, Hyuk-Sang | Lee, Jung Min | Chang, Sang-Ah | Han, Kyungdo | Lee, Seung-Hwan","Depression and Anxiety, volume 2024 (2024).",http://dx.doi.org/10.1155/2024/7670729,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,3
Kyungdo Han,The positive impact of smoking cessation on fracture risk in a nationwide cohort study,http://dx.doi.org/10.1038/s41598-024-60301-5,"Park, Jin-Sung | Kang, Kyung-Chung | Park, Se-Jun | Kim, Jeong-Keun | Han, Kyungdo | Hong, Jae-Young","Scientific Reports, volume 14, issue 1 (2024).",http://dx.doi.org/10.1038/s41598-024-60301-5,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,3
Kyungdo Han,Tuberculosis and osteoporotic fracture risk: development of individualized fracture risk estimation prediction model using a nationwide cohort study,http://dx.doi.org/10.3389/fpubh.2024.1358010,"Choi, Hayoung | Shin, Jungeun | Jung, Jin-Hyung | Han, Kyungdo | Choi, Wonsuk | Lee, Han Rim | Yoo, Jung Eun | Yeo, Yohwan | Lee, Hyun | Shin, Dong Wook","Frontiers in Public Health, volume 12 (2024).",http://dx.doi.org/10.3389/fpubh.2024.1358010,0,https://scholargps.com/scholars/74105335250496/kyungdo-han,3
